SU3_ADJOINT_SWAP_TABLE_V1
# Eq8 convention: B(g1,g2)[in] = sum_out W[out,in] B(g2,g1)[out]
# Irrep convention: SU(3) Dynkin labels p q; adjoint=(1,1)
# Vertex convention: isometric real CG maps; multiplicities are zero-based
# Self vertex mult=0: normalized action v tensor X -> rho(X)v (except 8x8)
# 8x8->8: mult=0 Jordan/symmetric, mult=1 Lie-bracket/antisymmetric
NC 3
ADJOINT_PQ 1 1
MAX_PREFIX_GLUONS 6
NBLOCKS 354
NPATHS 1165
NVALUES 5673
BEGIN_BLOCKS
# block left_p left_q right_p right_q size
104 1 3 9.46729262406257321e-01
104 1 4 -1.59363814577918927e-01
104 1 5 -1.64804410824348102e-01
104 2 0 5.68629239687953647e-01
104 2 1 9.28567660041493687e-02
104 2 2 -1.32275132275132157e-01
104 2 3 1.07889812495024856e-01
104 2 4 7.99092455748687369e-01
104 2 5 -1.87812056606337444e-02
104 3 0 1.05409255338945934e-01
104 3 1 9.46729262406258321e-01
104 3 2 1.07889812495024801e-01
104 3 3 9.99999999999999917e-02
104 3 4 -1.85164019954510539e-01
104 3 5 -1.91485421551267632e-01
104 4 0 4.87950036474266921e-02
104 4 1 -1.59363814577919038e-01
104 4 2 7.99092455748686814e-01
104 4 3 -1.85164019954510289e-01
104 4 4 1.28571428571428475e-01
104 4 5 -5.31843156256751270e-01
104 5 0 8.07373427759331186e-01
104 5 1 -1.64804410824347852e-01
104 5 2 -1.87812056606337374e-02
104 5 3 -1.91485421551267743e-01
104 5 4 -5.31843156256751159e-01
104 5 5 3.33333333333333051e-02
105 0 0 3.33333333333333426e-01
105 0 1 9.42809041582062246e-01
105 1 0 9.42809041582063356e-01
105 1 1 -3.33333333333333814e-01
106 0 0 3.36419753086420636e-01
106 0 1 -2.41550553124977203e-02
106 0 2 -4.17360125791861325e-02
106 0 3 7.34930919740165861e-02
106 0 4 1.70103454359943174e-01
106 0 5 1.70103454359942785e-01
106 0 6 5.19701150387687161e-01
106 0 7 -6.53271928657922635e-02
106 0 8 -1.15812734810455120e-01
106 0 9 7.30380220135754654e-01
106 1 0 -2.41550553124977273e-02
106 1 1 2.23765432098765524e-02
106 1 2 3.26635964328962081e-01
106 1 3 -1.80769104483599397e-01
106 1 4 -5.32508042018910999e-02
106 1 5 -5.32508042018911207e-02
106 1 6 7.39509972887451295e-02
106 1 7 -1.46076044027151040e-02
106 1 8 9.06378016937167019e-01
106 1 9 1.63317982164480902e-01
106 2 0 -4.17360125791859729e-02
106 2 1 3.26635964328961415e-01
106 2 2 4.05643738977072010e-02
106 2 3 -9.93807989999906244e-02
106 2 4 1.84017482491294404e-01
106 2 5 1.84017482491294487e-01
106 2 6 -1.27775312999988233e-01
106 2 7 8.83384879999916106e-01
106 2 8 -1.95759251153602744e-02
106 2 9 1.23456790123456894e-01
106 3 0 7.34930919740163779e-02
106 3 1 -1.80769104483599702e-01
106 3 2 -9.93807989999906660e-02
106 3 3 9.25000000000000711e-01
106 3 6 -7.50000000000000111e-02
106 3 7 1.77777777777777590e-01
106 3 8 2.41299209783155250e-01
106 3 9 -3.10564996874970814e-02
106 4 0 1.70103454359943090e-01
106 4 1 -5.32508042018911207e-02
106 4 2 1.84017482491294265e-01
106 4 4 -7.50000000000000527e-02
106 4 5 9.25000000000001377e-01
106 4 6 -1.04154761224412237e-01
106 4 7 -1.44016459964619092e-01
106 4 8 3.19142369252112465e-02
106 4 9 -2.01269121474853319e-01
106 5 0 1.70103454359943007e-01
106 5 1 -5.32508042018911762e-02
106 5 2 1.84017482491294793e-01
106 5 4 9.25000000000000711e-01
106 5 5 -7.50000000000001360e-02
106 5 6 -1.04154761224412057e-01
106 5 7 -1.44016459964618981e-01
106 5 8 3.19142369252112465e-02
106 5 9 -2.01269121474853152e-01
106 6 0 5.19701150387687938e-01
106 6 1 7.39509972887452127e-02
106 6 2 -1.27775312999988094e-01
106 6 3 -7.49999999999999140e-02
106 6 4 -1.04154761224411946e-01
106 6 5 -1.04154761224412237e-01
106 6 6 5.66071428571428226e-01
106 6 7 2.00000000000000178e-01
106 6 8 8.86405260427917119e-02
106 6 9 -5.59016994374947451e-01
106 7 0 -6.53271928657923467e-02
106 7 1 -1.46076044027150867e-02
106 7 2 8.83384879999917105e-01
106 7 3 1.77777777777777812e-01
106 7 4 -1.44016459964618870e-01
106 7 5 -1.44016459964619148e-01
106 7 6 1.99999999999999900e-01
106 7 7 7.16049382716049676e-02
106 7 8 -3.06411694962737013e-01
106 7 9 -5.52115549999948885e-02
106 8 0 -1.15812734810454926e-01
106 8 1 9.06378016937169795e-01
106 8 2 -1.95759251153602917e-02
106 8 3 2.41299209783155527e-01
106 8 4 3.19142369252112673e-02
106 8 5 3.19142369252112257e-02
106 8 6 8.86405260427917258e-02
106 8 7 -3.06411694962737402e-01
106 8 8 2.90123456790123517e-02
106 8 9 -4.28223361898506932e-02
106 9 0 7.30380220135753877e-01
106 9 1 1.63317982164480957e-01
106 9 2 1.23456790123456922e-01
106 9 3 -3.10564996874970849e-02
106 9 4 -2.01269121474853263e-01
106 9 5 -2.01269121474853457e-01
106 9 6 -5.59016994374947562e-01
106 9 7 -5.52115549999948191e-02
106 9 8 -4.28223361898507071e-02
106 9 9 1.58950617283950518e-01
107 0 0 3.33333333333333259e-01
107 0 1 9.42809041582070684e-01
107 1 0 9.42809041582070795e-01
107 1 1 -3.33333333333332260e-01
108 0 0 4.16666666666665880e-02
108 0 1 1.20761472884912055e-01
108 0 2 3.91311896062463027e-01
108 0 3 1.39443337755679186e-01
108 0 4 3.04290309725092252e-02
108 0 5 9.00102874778870299e-01
108 1 0 1.20761472884912083e-01
108 1 1 -1.99999999999999650e-01
108 1 2 1.62018517460196743e-01
108 1 3 9.23760430703399860e-01
108 1 4 -1.76383420737639296e-01
108 1 5 -1.86338998124982558e-01
108 2 0 3.91311896062462916e-01
108 2 1 1.62018517460196854e-01
108 2 2 -2.25000000000000339e-01
108 2 3 1.87082869338696778e-01
108 2 4 8.57321409974110438e-01
108 3 0 1.39443337755679214e-01
108 3 1 9.23760430703400193e-01
108 3 2 1.87082869338697028e-01
108 3 3 6.66666666666667213e-02
108 3 4 -2.03670030886926534e-01
108 3 5 -2.15165741455967868e-01
108 4 0 3.04290309725092183e-02
108 4 1 -1.76383420737639046e-01
108 4 2 8.57321409974111770e-01
108 4 3 -2.03670030886926035e-01
108 4 4 2.88888888888888640e-01
108 4 5 -3.28671099061090211e-01
108 5 0 9.00102874778869522e-01
108 5 1 -1.86338998124982697e-01
108 5 3 -2.15165741455967674e-01
108 5 4 -3.28671099061090100e-01
108 5 5 2.77777777777777797e-02
109 0 0 -4.76190476190475193e-02
109 0 1 1.38013111868470817e-01
109 0 2 3.83325938999963867e-01
109 0 3 1.12687233963802133e-01
109 0 4 -1.59363814577919233e-01
109 0 5 8.90870806374747803e-01
109 1 0 1.38013111868470928e-01
109 1 1 1.75000000000000322e-01
109 1 2 2.31455024943138243e-02
109 1 3 9.59383482590078329e-01
109 1 4 -5.77350269189625745e-02
109 1 5 -1.61374306091975978e-01
109 2 0 3.83325938999964033e-01
109 2 1 2.31455024943137966e-02
109 2 2 6.42857142857142239e-02
109 2 3 1.88982236504612912e-02
109 2 4 9.08688222502243681e-01
109 2 5 1.49403576166799751e-01
109 3 0 1.12687233963801925e-01
109 3 1 9.59383482590076664e-01
109 3 2 1.88982236504612738e-02
109 3 3 -2.16666666666667035e-01
109 3 4 -4.71404520791031123e-02
109 3 5 -1.31761569173682563e-01
109 4 0 -1.59363814577919011e-01
109 4 1 -5.77350269189626300e-02
109 4 2 9.08688222502245124e-01
109 4 3 -4.71404520791030915e-02
109 4 4 6.66666666666666935e-02
109 4 5 -3.72677996249965227e-01
109 5 0 8.90870806374746693e-01
109 5 1 -1.61374306091975783e-01
109 5 2 1.49403576166799779e-01
109 5 3 -1.31761569173682425e-01
109 5 4 -3.72677996249965116e-01
109 5 5 -4.16666666666665603e-02
110 0 0 1.00000000000000000e+00
111 0 0 2.50000000000000187e-02
111 0 1 1.62018517460196826e-01
111 0 2 -1.33333333333333165e-01
111 0 3 1.79118210501705788e-01
111 0 4 9.35692702404656407e-01
111 0 5 -2.18501843368781479e-01
111 1 0 1.62018517460196687e-01
111 1 1 4.49999999999999400e-01
111 1 3 -1.65831239517770013e-01
111 1 4 1.47901994577490203e-01
111 1 5 8.49632273398320703e-01
111 2 0 -1.33333333333333304e-01
111 2 2 2.22222222222222751e-02
111 2 3 9.55297122675765276e-01
111 2 4 -1.21716123890037067e-01
111 2 5 2.33068632926700492e-01
111 3 0 1.79118210501705566e-01
111 3 1 -1.65831239517769624e-01
111 3 2 9.55297122675761612e-01
111 3 3 1.66666666666667046e-02
111 3 4 1.63511807252904845e-01
111 3 5 2.84637521276654946e-02
111 4 0 9.35692702404659182e-01
111 4 1 1.47901994577490425e-01
111 4 2 -1.21716123890037192e-01
111 4 3 1.63511807252904956e-01
111 4 4 -1.45833333333333481e-01
111 4 5 -1.99463980782570327e-01
111 5 0 -2.18501843368781840e-01
111 5 1 8.49632273398322591e-01
111 5 2 2.33068632926700603e-01
111 5 3 2.84637521276655189e-02
111 5 4 -1.99463980782570188e-01
111 5 5 -3.68055555555555580e-01
112 0 0 1.00000000000000000e+00
113 0 0 1.11111111111110952e-01
113 0 1 9.93807989999906605e-01
113 1 0 9.93807989999906272e-01
113 1 1 -1.11111111111110952e-01
114 0 0 -1.66666666666666435e-01
114 0 1 9.86013297183265802e-01
114 1 0 9.86013297183267690e-01
114 1 1 1.66666666666666491e-01
115 0 0 1.00000000000000000e+00
116 0 0 1.00000000000000000e+00
117 0 0 -2.00000000000000067e-01
117 0 1 9.79795897113271752e-01
117 1 0 9.79795897113272973e-01
117 1 1 2.00000000000000011e-01
118 0 0 9.99999999999999917e-02
118 0 1 9.94987437106620964e-01
118 1 0 9.94987437106619743e-01
118 1 1 -1.00000000000000158e-01
119 0 0 1.00000000000000000e+00
120 0 0 2.50000000000000049e-02
120 0 1 1.62018517460196382e-01
120 0 2 -1.33333333333333193e-01
120 0 3 1.79118210501705677e-01
120 0 4 9.35692702404657739e-01
120 0 5 -2.18501843368781479e-01
120 1 0 1.62018517460196576e-01
120 1 1 4.49999999999999623e-01
120 1 3 -1.65831239517769513e-01
120 1 4 1.47901994577490259e-01
120 1 5 8.49632273398320703e-01
120 2 0 -1.33333333333333220e-01
120 2 2 2.22222222222222543e-02
120 2 3 9.55297122675761057e-01
120 2 4 -1.21716123890036929e-01
120 2 5 2.33068632926700298e-01
120 3 0 1.79118210501705732e-01
120 3 1 -1.65831239517769791e-01
120 3 2 9.55297122675765609e-01
120 3 3 1.66666666666666421e-02
120 3 4 1.63511807252904762e-01
120 3 5 2.84637521276655953e-02
120 4 0 9.35692702404659182e-01
120 4 1 1.47901994577490620e-01
120 4 2 -1.21716123890037081e-01
120 4 3 1.63511807252904651e-01
120 4 4 -1.45833333333332954e-01
120 4 5 -1.99463980782570355e-01
120 5 0 -2.18501843368781534e-01
120 5 1 8.49632273398321591e-01
120 5 2 2.33068632926700325e-01
120 5 3 2.84637521276655883e-02
120 5 4 -1.99463980782570660e-01
120 5 5 -3.68055555555555802e-01
121 0 0 1.00000000000000000e+00
122 0 0 -4.99999999999999889e-02
122 0 1 1.73205080756887703e-01
122 0 2 2.64575131106459027e-01
122 0 3 1.36930639376291796e-01
122 0 4 -2.62202212042538185e-01
122 0 5 9.00000000000000355e-01
122 1 0 1.73205080756887869e-01
122 1 1 1.99999999999999789e-01
122 1 3 9.48683298050513768e-01
122 1 5 -1.73205080756888008e-01
122 2 0 2.64575131106459027e-01
122 2 2 6.66666666666665547e-02
122 2 4 9.24962461700776228e-01
122 2 5 2.64575131106458805e-01
122 3 0 1.36930639376291352e-01
122 3 1 9.48683298050515211e-01
122 3 3 -2.49999999999999861e-01
122 3 5 -1.36930639376291685e-01
122 4 0 -2.62202212042537686e-01
122 4 2 9.24962461700772898e-01
122 4 4 8.33333333333331761e-02
122 4 5 -2.62202212042537186e-01
122 5 0 9.00000000000000688e-01
122 5 1 -1.73205080756888036e-01
122 5 2 2.64575131106458916e-01
122 5 3 -1.36930639376291213e-01
122 5 4 -2.62202212042538130e-01
122 5 5 -4.99999999999999681e-02
123 0 0 2.49999999999999008e-02
123 0 1 1.06066017177982086e-01
123 0 2 2.99999999999998657e-01
123 0 3 1.18585412256314124e-01
123 0 4 2.06430705961192194e-02
123 0 5 9.40019342160773652e-01
123 1 0 1.06066017177981947e-01
123 1 1 -1.49999999999999883e-01
123 1 2 1.41421356237310031e-01
123 1 3 9.50328890437411755e-01
123 1 4 -1.45968552030285942e-01
123 1 5 -1.47709789175199446e-01
123 2 0 2.99999999999999489e-01
123 2 1 1.41421356237309920e-01
123 2 2 -2.00000000000000927e-01
123 2 3 1.58113883008419026e-01
123 2 4 9.08295106229248472e-01
123 3 0 1.18585412256314235e-01
123 3 1 9.50328890437409535e-01
123 3 2 1.58113883008419082e-01
123 3 3 6.25000000000000139e-02
123 3 4 -1.63197802458466934e-01
123 3 5 -1.65144564768954283e-01
123 4 0 2.06430705961192472e-02
123 4 1 -1.45968552030285859e-01
123 4 2 9.08295106229246585e-01
123 4 3 -1.63197802458466962e-01
123 4 4 2.44318181818181629e-01
123 4 5 -2.58731808559231891e-01
123 5 0 9.40019342160773430e-01
123 5 1 -1.47709789175198863e-01
123 5 3 -1.65144564768954089e-01
123 5 4 -2.58731808559231058e-01
123 5 5 1.81818181818181185e-02
124 0 0 2.00000000000000039e-01
124 0 1 9.79795897113272973e-01
124 1 0 9.79795897113271530e-01
124 1 1 -2.00000000000000039e-01
125 0 0 1.03000000000000008e-01
125 0 1 -1.60000000000000246e-02
125 0 2 -3.72290209379725415e-02
125 0 3 1.17393568818738803e-01
125 0 4 1.60565407233314278e-01
125 0 5 1.60565407233314333e-01
125 0 6 2.96279007018723006e-01
125 0 7 -7.20000000000001056e-02
125 0 8 -1.76363261480388778e-01
125 0 9 8.93496502511343160e-01
125 1 0 -1.60000000000000142e-02
125 1 1 1.86666666666666682e-02
125 1 2 1.98554778335854137e-01
125 1 3 -1.78885438199983565e-01
125 1 6 5.96284793999946050e-02
125 1 7 -1.59999999999999969e-02
125 1 8 9.40604061228743404e-01
125 1 9 1.98554778335853915e-01
125 2 0 -3.72290209379724721e-02
125 2 1 1.98554778335853915e-01
125 2 2 6.19999999999999371e-02
125 2 3 -6.93721846275582588e-02
125 2 4 1.81142209327368603e-01
125 2 5 1.81142209327368686e-01
125 2 6 -2.71182176271363429e-01
125 2 7 8.93496502511342938e-01
125 2 8 -2.21071769506482538e-02
125 2 9 1.12000000000000113e-01
125 3 0 1.17393568818738928e-01
125 3 1 -1.78885438199983371e-01
125 3 2 -6.93721846275579257e-02
125 3 3 9.37499999999997558e-01
125 3 6 -6.24999999999999653e-02
125 3 7 1.17393568818739441e-01
125 3 8 2.19089023002066619e-01
125 3 9 -6.93721846275581755e-02
125 4 0 1.60565407233313973e-01
125 4 2 1.81142209327368103e-01
125 4 4 -6.24999999999999098e-02
125 4 5 9.37499999999999112e-01
125 4 7 -1.60565407233314084e-01
125 4 9 -1.81142209327367854e-01
125 5 0 1.60565407233314417e-01
125 5 2 1.81142209327368464e-01
125 5 4 9.37499999999999334e-01
125 5 5 -6.24999999999998335e-02
125 5 7 -1.60565407233313889e-01
125 5 9 -1.81142209327367742e-01
125 6 0 2.96279007018722729e-01
125 6 1 5.96284793999944523e-02
125 6 2 -2.71182176271362541e-01
125 6 3 -6.25000000000002498e-02
125 6 6 8.16287878787880006e-01
125 6 7 2.96279007018721507e-01
125 6 8 5.97515517278361386e-02
125 6 9 -2.71182176271363817e-01
125 7 0 -7.20000000000002027e-02
125 7 1 -1.59999999999999899e-02
125 7 2 8.93496502511344159e-01
125 7 3 1.17393568818738941e-01
125 7 4 -1.60565407233313945e-01
125 7 5 -1.60565407233314250e-01
125 7 6 2.96279007018722729e-01
125 7 7 1.03000000000000078e-01
125 7 8 -1.76363261480388195e-01
125 7 9 -3.72290209379726525e-02
125 8 0 -1.76363261480389111e-01
125 8 1 9.40604061228743182e-01
125 8 2 -2.21071769506482642e-02
125 8 3 2.19089023002066230e-01
125 8 6 5.97515517278363814e-02
125 8 7 -1.76363261480388722e-01
125 8 8 2.25454545454546670e-02
125 8 9 -2.21071769506482191e-02
125 9 0 8.93496502511346158e-01
125 9 1 1.98554778335853804e-01
125 9 2 1.12000000000000224e-01
125 9 3 -6.93721846275581339e-02
125 9 4 -1.81142209327367604e-01
125 9 5 -1.81142209327368103e-01
125 9 6 -2.71182176271363262e-01
125 9 7 -3.72290209379726594e-02
125 9 8 -2.21071769506482191e-02
125 9 9 6.20000000000000412e-02
126 0 0 2.00000000000000511e-01
126 0 1 9.79795897113271752e-01
126 1 0 9.79795897113270753e-01
126 1 1 -1.99999999999999512e-01
127 0 0 2.22222222222222369e-02
127 0 1 1.21716123890036637e-01
127 0 2 2.33068632926700381e-01
127 0 3 1.33333333333333054e-01
127 0 5 9.55297122675763610e-01
127 1 0 1.21716123890036929e-01
127 1 1 -1.45833333333333592e-01
127 1 2 1.99463980782570494e-01
127 1 3 9.35692702404660626e-01
127 1 4 -1.47901994577490398e-01
127 1 5 -1.63511807252904845e-01
127 2 0 2.33068632926700547e-01
127 2 1 1.99463980782570854e-01
127 2 2 -3.68055555555554859e-01
127 2 3 2.18501843368781784e-01
127 2 4 8.49632273398322035e-01
127 2 5 2.84637521276655085e-02
127 3 0 1.33333333333333248e-01
127 3 1 9.35692702404660959e-01
127 3 2 2.18501843368781451e-01
127 3 3 2.50000000000000083e-02
127 3 4 -1.62018517460196160e-01
127 3 5 -1.79118210501705344e-01
127 4 1 -1.47901994577490342e-01
127 4 2 8.49632273398322813e-01
127 4 3 -1.62018517460196076e-01
127 4 4 4.49999999999999234e-01
127 4 5 -1.65831239517769957e-01
127 5 0 9.55297122675763610e-01
127 5 1 -1.63511807252904789e-01
127 5 2 2.84637521276655744e-02
127 5 3 -1.79118210501705316e-01
127 5 4 -1.65831239517770318e-01
127 5 5 1.66666666666666907e-02
128 0 0 -3.33333333333331594e-02
128 0 1 1.39443337755679658e-01
128 0 2 2.18465724376325582e-01
128 0 3 1.15470053837924913e-01
128 0 4 -2.17422922601843871e-01
128 0 5 9.33333333333333015e-01
128 1 0 1.39443337755679603e-01
128 1 1 1.66666666666666324e-01
128 1 3 9.66091783079299438e-01
128 1 5 -1.39443337755679159e-01
128 2 0 2.18465724376325970e-01
128 2 2 4.54545454545454489e-02
128 2 4 9.49989125644595145e-01
128 2 5 2.18465724376325970e-01
128 3 0 1.15470053837924969e-01
128 3 1 9.66091783079299216e-01
128 3 3 -1.99999999999999928e-01
128 3 5 -1.15470053837925204e-01
128 4 0 -2.17422922601843788e-01
128 4 2 9.49989125644594257e-01
128 4 4 5.45454545454546122e-02
128 4 5 -2.17422922601843344e-01
128 5 0 9.33333333333333348e-01
128 5 1 -1.39443337755679270e-01
128 5 2 2.18465724376326276e-01
128 5 3 -1.15470053837925066e-01
128 5 4 -2.17422922601843455e-01
128 5 5 -3.33333333333334786e-02
129 0 0 1.00000000000000000e+00
130 0 0 6.24999999999998265e-02
130 0 1 1.63197802458467073e-01
130 0 2 -1.18585412256314152e-01
130 0 3 1.65144564768954671e-01
130 0 4 9.50328890437410645e-01
130 0 5 -1.58113883008418526e-01
130 1 0 1.63197802458466629e-01
130 1 1 2.44318181818183155e-01
130 1 2 2.06430705961192958e-02
130 1 3 -2.58731808559231280e-01
130 1 4 1.45968552030284998e-01
130 1 5 9.08295106229247917e-01
130 2 0 -1.18585412256313985e-01
130 2 1 2.06430705961193131e-02
130 2 2 2.50000000000000222e-02
130 2 3 9.40019342160773985e-01
130 2 4 -1.06066017177981919e-01
130 2 5 3.00000000000000266e-01
130 3 0 1.65144564768954255e-01
130 3 1 -2.58731808559231446e-01
130 3 2 9.40019342160770432e-01
130 3 3 1.81818181818182052e-02
130 3 4 1.47709789175199530e-01
130 4 0 9.50328890437408424e-01
130 4 1 1.45968552030285637e-01
130 4 2 -1.06066017177981892e-01
130 4 3 1.47709789175199085e-01
130 4 4 -1.49999999999999939e-01
130 4 5 -1.41421356237309420e-01
130 5 0 -1.58113883008418138e-01
130 5 1 9.08295106229248805e-01
130 5 2 3.00000000000000822e-01
130 5 4 -1.41421356237309892e-01
130 5 5 -2.00000000000000067e-01
131 0 0 1.00000000000000000e+00
132 0 0 9.99999999999998668e-02
132 0 1 9.94987437106619743e-01
132 1 0 9.94987437106619632e-01
132 1 1 -9.99999999999999639e-02
133 0 0 -1.99999999999999817e-01
133 0 1 9.79795897113271641e-01
133 1 0 9.79795897113271752e-01
133 1 1 1.99999999999999373e-01
134 0 0 1.00000000000000000e+00
135 0 0 1.00000000000000000e+00
136 0 0 -3.33333333333333315e-01
136 0 1 9.42809041582063245e-01
136 1 0 9.42809041582063578e-01
136 1 1 3.33333333333333259e-01
137 0 0 1.11111111111111105e-01
137 0 1 9.93807989999905494e-01
137 1 0 9.93807989999904606e-01
137 1 1 -1.11111111111111160e-01
138 0 0 1.00000000000000000e+00
139 0 0 6.66666666666666796e-02
139 0 1 2.03670030886925923e-01
139 0 2 -1.39443337755679242e-01
139 0 3 2.15165741455967646e-01
139 0 4 9.23760430703401747e-01
139 0 5 -1.87082869338697111e-01
139 1 0 2.03670030886926090e-01
139 1 1 2.88888888888889084e-01
139 1 2 3.04290309725092495e-02
139 1 3 -3.28671099061089378e-01
139 1 4 1.76383420737639185e-01
139 1 5 8.57321409974111992e-01
139 2 0 -1.39443337755679131e-01
139 2 1 3.04290309725092495e-02
139 2 2 4.16666666666667060e-02
139 2 3 9.00102874778868745e-01
139 2 4 -1.20761472884911916e-01
139 2 5 3.91311896062462861e-01
139 3 0 2.15165741455967674e-01
139 3 1 -3.28671099061089378e-01
139 3 2 9.00102874778868411e-01
139 3 3 2.77777777777777901e-02
139 3 4 1.86338998124982641e-01
139 4 0 9.23760430703400193e-01
139 4 1 1.76383420737639074e-01
139 4 2 -1.20761472884911958e-01
139 4 3 1.86338998124982336e-01
139 4 4 -2.00000000000000122e-01
139 4 5 -1.62018517460196687e-01
139 5 0 -1.87082869338697111e-01
139 5 1 8.57321409974112547e-01
139 5 2 3.91311896062463249e-01
139 5 4 -1.62018517460196632e-01
139 5 5 -2.25000000000000033e-01
140 0 0 1.00000000000000000e+00
141 0 0 -6.66666666666667351e-02
141 0 1 2.10818510677891924e-01
141 0 2 1.49071198499986068e-01
141 0 3 1.63299316185545440e-01
141 0 4 -5.29150262212917943e-01
141 0 5 7.88810637746615195e-01
141 1 0 2.10818510677892340e-01
141 1 1 2.08333333333333315e-01
141 1 2 -2.94627825494394417e-02
141 1 3 9.35970975333458299e-01
141 1 4 1.04582503316759390e-01
141 1 5 -1.55902391115581129e-01
141 2 0 1.49071198499985846e-01
141 2 1 -2.94627825494394695e-02
141 2 2 1.04166666666666782e-01
141 2 3 -2.28217732293819718e-02
141 2 4 8.13460970176197562e-01
141 2 5 5.51198189805123584e-01
141 3 0 1.63299316185545246e-01
141 3 1 9.35970975333459299e-01
141 3 2 -2.28217732293819649e-02
141 3 3 -2.75000000000000244e-01
141 3 4 8.10092587300982048e-02
141 3 5 -1.20761472884911999e-01
141 4 0 -5.29150262212918165e-01
141 4 1 1.04582503316759487e-01
141 4 2 8.13460970176196785e-01
141 4 3 8.10092587300983297e-02
141 4 4 1.12500000000000100e-01
141 4 5 -1.67705098312484480e-01
141 5 0 7.88810637746616305e-01
141 5 1 -1.55902391115580879e-01
141 5 2 5.51198189805123695e-01
141 5 3 -1.20761472884911944e-01
141 5 4 -1.67705098312484202e-01
141 5 5 -8.33333333333333010e-02
142 0 0 2.22222222222222127e-02
142 0 1 1.21716123890036915e-01
142 0 2 2.33068632926700964e-01
142 0 3 1.33333333333332860e-01
142 0 5 9.55297122675764721e-01
142 1 0 1.21716123890036859e-01
142 1 1 -1.45833333333333454e-01
142 1 2 1.99463980782570299e-01
142 1 3 9.35692702404659515e-01
142 1 4 -1.47901994577490259e-01
142 1 5 -1.63511807252904956e-01
142 2 0 2.33068632926701297e-01
142 2 1 1.99463980782570299e-01
142 2 2 -3.68055555555556302e-01
142 2 3 2.18501843368781729e-01
142 2 4 8.49632273398322924e-01
142 2 5 2.84637521276655467e-02
142 3 0 1.33333333333333193e-01
142 3 1 9.35692702404661070e-01
142 3 2 2.18501843368781756e-01
142 3 3 2.50000000000000465e-02
142 3 4 -1.62018517460196410e-01
142 3 5 -1.79118210501705538e-01
142 4 1 -1.47901994577490453e-01
142 4 2 8.49632273398322480e-01
142 4 3 -1.62018517460196521e-01
142 4 4 4.50000000000000289e-01
142 4 5 -1.65831239517769652e-01
142 5 0 9.55297122675765609e-01
142 5 1 -1.63511807252904873e-01
142 5 2 2.84637521276656022e-02
142 5 3 -1.79118210501705566e-01
142 5 4 -1.65831239517770068e-01
142 5 5 1.66666666666666699e-02
